91.49562;8.12846E-5
91.81256;8.18869E-5
92.1295;8.24899E-5
92.44645;8.30935E-5
92.76339;8.36977E-5
93.08033;8.43025E-5
93.39727;8.49079E-5
93.71421;8.55139E-5
94.03116;8.61205E-5
94.3481;8.67275E-5
94.66504;8.73351E-5
94.98198;8.79432E-5
95.29892;8.85518E-5
95.61587;8.91609E-5
95.93281;8.97704E-5
96.24975;9.03804E-5
96.56669;9.09908E-5
96.88363;9.16017E-5
97.20058;9.22129E-5
97.51752;9.28245E-5
97.83446;9.34365E-5
98.1514;9.40489E-5
98.46834;9.46615E-5
98.78529;9.52745E-5
99.10223;9.58879E-5
99.41917;9.65015E-5
99.73611;9.71153E-5
100.05305;9.77295E-5
100.36999;9.83439E-5
100.68694;9.89585E-5
101.00388;9.95733E-5
101.32082;1.00188E-4
101.63776;1.00804E-4
101.9547;1.01419E-4
102.27165;1.02034E-4
102.58859;1.0265E-4
102.90553;1.03266E-4
103.22247;1.03882E-4
103.53941;1.04498E-4
103.85636;1.05114E-4
104.1733;1.0573E-4
104.49024;1.06346E-4
104.80718;1.06962E-4
105.12412;1.07579E-4
105.44107;1.08195E-4
105.75801;1.08811E-4
106.07495;1.09427E-4
106.39189;1.10044E-4
106.70883;1.1066E-4
107.02578;1.11276E-4
107.34272;1.11893E-4
107.65966;1.12509E-4
107.9766;1.13126E-4
108.29354;1.13742E-4
108.61049;1.14359E-4
108.92743;1.14976E-4
109.24437;1.15593E-4
109.56131;1.1621E-4
109.87825;1.16828E-4
110.1952;1.17445E-4
110.51214;1.18063E-4
110.82908;1.18681E-4
111.14602;1.19299E-4
111.46296;1.19917E-4
111.7799;1.20536E-4
112.09685;1.21154E-4
112.41379;1.21773E-4
112.73073;1.22392E-4
113.04767;1.23012E-4
113.36461;1.23632E-4
113.68156;1.24252E-4
113.9985;1.24872E-4
114.31544;1.25493E-4
114.63238;1.26114E-4
114.94932;1.26735E-4
115.26627;1.27357E-4
115.58321;1.27979E-4
115.90015;1.28601E-4
116.21709;1.29224E-4
116.53403;1.29847E-4
116.85098;1.3047E-4
117.16792;1.31093E-4
117.48486;1.31716E-4
117.8018;1.3234E-4
118.11874;1.32964E-4
118.43569;1.33588E-4
118.75263;1.34212E-4
119.06957;1.34836E-4
119.38651;1.3546E-4
119.70345;1.36084E-4
120.0204;1.36708E-4
120.33734;1.37332E-4
120.65428;1.37957E-4
120.97122;1.38581E-4
121.28816;1.39205E-4
121.60511;1.39829E-4
121.92205;1.40453E-4
122.23899;1.41077E-4
122.55593;1.41701E-4
122.87287;1.42324E-4
123.18981;1.42947E-4
123.50676;1.43571E-4
123.8237;1.44194E-4
124.14064;1.44816E-4
124.45758;1.45439E-4
124.77452;1.46061E-4
125.09147;1.46683E-4
125.40841;1.47304E-4
125.72535;1.47926E-4
126.04229;1.48547E-4
126.35923;1.49168E-4
126.67618;1.49788E-4
126.99312;1.50409E-4
127.31006;1.51029E-4
127.627;1.51649E-4
127.94394;1.52269E-4
128.26089;1.52889E-4
128.57783;1.53508E-4
